subset_id,record_set,draw_order,gm_id
33,FFext,0,ILA027-E
33,FFext,1,CH12000
33,FFext,2,STM090
33,FFext,3,STM090
33,FFext,4,ARC000
33,FFext,5,H-DLTDWN
33,FFext,6,ARC000
33,FFext,7,CH12000
33,FFext,8,PEL180
33,FFext,9,ARC000
33,NF28,0,NF8208211
33,NF28,1,NF8201811
33,NF28,2,NF8215041
33,NF28,3,NF8211652
33,NF28,4,NF8211652
33,NF28,5,NF8201811
33,NF28,6,NF8208211
33,NF28,7,NF8201262
33,NF28,8,NF8208252
33,NF28,9,NF8215041
34,FF22,0,PEL090
34,FF22,1,PEL090
34,FF22,2,H-E11140
34,FF22,3,CHY059-V
34,FF22,4,CHY059-V
34,FF22,5,184057
34,FF22,6,CHY059-V
34,FF22,7,BOL090
34,FF22,8,CHY059-V
34,FF22,9,HWA055-W
34,FFext,0,STM360
34,FFext,1,CH12000
34,FFext,2,PEL180
34,FFext,3,STM360
34,FFext,4,ILA027-E
34,FFext,5,CH12000
34,FFext,6,H-DLTDWN
34,FFext,7,STM360
34,FFext,8,ILA027-E
34,FFext,9,CH12000
34,NF28,0,NF8201811
34,NF28,1,NF8211652
34,NF28,2,NF8210631
34,NF28,3,NF8208252
34,NF28,4,NF8215041
34,NF28,5,NF8201601
34,NF28,6,NF8201811
34,NF28,7,NF8215041
34,NF28,8,NF8201262
34,NF28,9,NF8215041
35,FF22,0,BOL090
35,FF22,1,TAP100-E
35,FF22,2,HWA055-W
35,FF22,3,BOL090
35,FF22,4,BOL090
35,FF22,5,PEL090
35,FF22,6,CHY059-V
35,FF22,7,H-E11140
35,FF22,8,PEL090
35,FF22,9,CHY104-W
35,FFext,0,CHY059-V
35,FFext,1,CH12000
35,FFext,2,CHY059-V
35,FFext,3,CHY059-V
35,FFext,4,STM360
35,FFext,5,ABBAR--T
35,FFext,6,CH12000
35,FFext,7,ILA027-N
35,FFext,8,STM090
35,FFext,9,STM360
35,NF28,0,NF8201811
35,NF28,1,NF8201262
35,NF28,2,NF8201601
35,NF28,3,NF8208252
35,NF28,4,NF8215041
35,NF28,5,NF8201601
35,NF28,6,NF8215041
35,NF28,7,NF8210631
35,NF28,8,NF8201262
35,NF28,9,NF8201811
36,FF22,0,PEL090
36,FF22,1,LOS270
36,FF22,2,HWA055-W
36,FF22,3,JOS090
36,FF22,4,HWA055-W
36,FF22,5,CHY059-V
36,FF22,6,PEL090
36,FF22,7,TAP100-E
36,FF22,8,HWA055-W
36,FF22,9,JOS090
36,FFext,0,PEL180
36,FFext,1,CHY059-V
36,FFext,2,ILA027-N
36,FFext,3,STM360
36,FFext,4,ABBAR--T
36,FFext,5,ABBAR--T
36,FFext,6,STM360
36,FFext,7,ABBAR--T
36,FFext,8,ILA027-E
36,FFext,9,ABBAR--T
36,NF28,0,NF8211652
36,NF28,1,NF8210631
36,NF28,2,NF8210631
36,NF28,3,NF8202922
36,NF28,4,NF8201601
36,NF28,5,NF8208252
36,NF28,6,NF8208252
36,NF28,7,NF8210631
36,NF28,8,NF8208211
36,NF28,9,NF8208211
37,FF22,0,BOL090
37,FF22,1,TAP100-E
37,FF22,2,PEL090
37,FF22,3,CHY104-W
37,FF22,4,H-E11140
37,FF22,5,LOS270
37,FF22,6,H-E11140
37,FF22,7,PEL090
37,FF22,8,TAP100-E
37,FF22,9,CHY059-V
37,FFext,0,H-DLTDWN
37,FFext,1,ILA027-N
37,FFext,2,ILA027-E
37,FFext,3,ILA027-E
37,FFext,4,PEL180
37,FFext,5,STM360
37,FFext,6,STM360
37,FFext,7,ABBAR--T
37,FFext,8,STM090
37,FFext,9,ARC000
37,NF28,0,NF8211652
37,NF28,1,NF8201601
37,NF28,2,NF8210631
37,NF28,3,NF8215041
37,NF28,4,NF8210631
37,NF28,5,NF8201601
37,NF28,6,NF8210631
37,NF28,7,NF8201262
37,NF28,8,NF8201262
37,NF28,9,NF8208022
38,FF22,0,H-E11140
38,FF22,1,BOL090
38,FF22,2,184057
38,FF22,3,PEL090
38,FF22,4,H-E11140
38,FF22,5,JOS090
38,FF22,6,CHY059-V
38,FF22,7,184057
38,FF22,8,H-E11140
38,FF22,9,PEL090
38,FFext,0,H-DLTDWN
38,FFext,1,H-DLTDWN
38,FFext,2,ILA027-E
38,FFext,3,CHY059-V
38,FFext,4,ABBAR--T
38,FFext,5,PEL180
38,FFext,6,ILA027-E
38,FFext,7,PEL180
38,FFext,8,STM360
38,FFext,9,ABBAR--T
38,NF28,0,NF8208211
38,NF28,1,NF8201811
38,NF28,2,NF8215041
38,NF28,3,NF8211652
38,NF28,4,NF8201262
38,NF28,5,NF8201811
38,NF28,6,NF8210631
38,NF28,7,NF8215041
38,NF28,8,NF8211652
38,NF28,9,NF8208252
39,FF22,0,PEL090
39,FF22,1,JOS090
39,FF22,2,LOS270
39,FF22,3,184057
39,FF22,4,CHY059-V
39,FF22,5,JOS090
39,FF22,6,HWA055-W
39,FF22,7,H-E11140
39,FF22,8,LOS270
39,FF22,9,JOS090
39,FFext,0,H-DLTDWN
39,FFext,1,ILA027-N
39,FFext,2,ILA027-N
39,FFext,3,H-DLTDWN
39,FFext,4,ILA027-N
39,FFext,5,STM360
39,FFext,6,CHY059-V
39,FFext,7,STM360
39,FFext,8,STM360
39,FFext,9,CHY059-V
39,NF28,0,NF8201601
39,NF28,1,NF8202922
39,NF28,2,NF8211652
39,NF28,3,NF8208252
39,NF28,4,NF8202922
39,NF28,5,NF8210631
39,NF28,6,NF8201262
39,NF28,7,NF8211652
39,NF28,8,NF8208022
39,NF28,9,NF8210631
40,FF22,0,PEL090
40,FF22,1,JOS090
40,FF22,2,JOS090
40,FF22,3,184057
40,FF22,4,H-E11140
40,FF22,5,HWA055-W
40,FF22,6,184057
40,FF22,7,CHY059-V
40,FF22,8,BOL090
40,FF22,9,H-E11140
40,FFext,0,ARC000
40,FFext,1,STM090
40,FFext,2,PEL180
40,FFext,3,CHY059-V
40,FFext,4,CHY059-V
40,FFext,5,ARC000
40,FFext,6,ILA027-E
40,FFext,7,ILA027-E
40,FFext,8,CH12000
40,FFext,9,CH12000
40,NF28,0,NF8211652
40,NF28,1,NF8208211
40,NF28,2,NF8208252
40,NF28,3,NF8202922
40,NF28,4,NF8201262
40,NF28,5,NF8215041
40,NF28,6,NF8210631
40,NF28,7,NF8201811
40,NF28,8,NF8201262
40,NF28,9,NF8208211
41,FF22,0,CHY104-W
41,FF22,1,184057
41,FF22,2,CHY104-W
41,FF22,3,HWA055-W
41,FF22,4,PEL090
41,FF22,5,BOL090
41,FF22,6,TAP100-E
41,FF22,7,LOS270
41,FF22,8,PEL090
41,FF22,9,184057
41,FFext,0,ARC000
41,FFext,1,CH12000
41,FFext,2,ABBAR--T
41,FFext,3,ILA027-N
41,FFext,4,ILA027-E
41,FFext,5,ILA027-N
41,FFext,6,ARC000
41,FFext,7,ILA027-N
41,FFext,8,STM360
41,FFext,9,CH12000
41,NF28,0,NF8210631
41,NF28,1,NF8201811
41,NF28,2,NF8208252
41,NF28,3,NF8201601
41,NF28,4,NF8202922
41,NF28,5,NF8201811
41,NF28,6,NF8215041
41,NF28,7,NF8201601
41,NF28,8,NF8210631
41,NF28,9,NF8201262
42,FF22,0,CHY104-W
42,FF22,1,HWA055-W
42,FF22,2,H-E11140
42,FF22,3,CHY059-V
42,FF22,4,HWA055-W
42,FF22,5,BOL090
42,FF22,6,TAP100-E
42,FF22,7,JOS090
42,FF22,8,PEL090
42,FF22,9,TAP100-E
42,FFext,0,STM090
42,FFext,1,CHY059-V
42,FFext,2,ILA027-N
42,FFext,3,PEL180
42,FFext,4,CHY059-V
42,FFext,5,ABBAR--T
42,FFext,6,CHY059-V
42,FFext,7,ILA027-E
42,FFext,8,ILA027-E
42,FFext,9,H-DLTDWN
42,NF28,0,NF8201262
42,NF28,1,NF8210631
42,NF28,2,NF8208211
42,NF28,3,NF8211652
42,NF28,4,NF8211652
42,NF28,5,NF8211652
42,NF28,6,NF8211652
42,NF28,7,NF8208022
42,NF28,8,NF8208211
42,NF28,9,NF8210631
43,FF22,0,CHY059-V
43,FF22,1,CHY059-V
43,FF22,2,H-E11140
43,FF22,3,184057
43,FF22,4,LOS270
43,FF22,5,JOS090
43,FF22,6,LOS270
43,FF22,7,LOS270
43,FF22,8,LOS270
43,FF22,9,184057
43,FFext,0,PEL180
43,FFext,1,CH12000
43,FFext,2,H-DLTDWN
43,FFext,3,CHY059-V
43,FFext,4,ARC000
43,FFext,5,CHY059-V
43,FFext,6,CHY059-V
43,FFext,7,STM360
43,FFext,8,CH12000
43,FFext,9,ILA027-E
43,NF28,0,NF8208022
43,NF28,1,NF8211652
43,NF28,2,NF8201262
43,NF28,3,NF8201262
43,NF28,4,NF8201811
43,NF28,5,NF8211652
43,NF28,6,NF8211652
43,NF28,7,NF8202922
43,NF28,8,NF8208252
43,NF28,9,NF8208252
44,FF22,0,BOL090
44,FF22,1,JOS090
44,FF22,2,PEL090
44,FF22,3,JOS090
44,FF22,4,PEL090
44,FF22,5,BOL090
44,FF22,6,CHY104-W
44,FF22,7,BOL090
44,FF22,8,H-E11140
44,FF22,9,LOS270
44,FFext,0,ILA027-N
44,FFext,1,ILA027-E
44,FFext,2,ILA027-E
44,FFext,3,ARC000
44,FFext,4,ILA027-E
44,FFext,5,CH12000
44,FFext,6,ILA027-E
44,FFext,7,ARC000
44,FFext,8,ILA027-E
44,FFext,9,H-DLTDWN
44,NF28,0,NF8208211
44,NF28,1,NF8210631
44,NF28,2,NF8201811
44,NF28,3,NF8210631
44,NF28,4,NF8210631
44,NF28,5,NF8208211
44,NF28,6,NF8211652
44,NF28,7,NF8208252
44,NF28,8,NF8208252
44,NF28,9,NF8201811
45,FF22,0,TAP100-E
45,FF22,1,CHY059-V
45,FF22,2,CHY059-V
45,FF22,3,JOS090
45,FF22,4,184057
45,FF22,5,H-E11140
45,FF22,6,PEL090
45,FF22,7,BOL090
45,FF22,8,JOS090
45,FF22,9,CHY059-V
45,FFext,0,STM090
45,FFext,1,CH12000
45,FFext,2,H-DLTDWN
45,FFext,3,ARC000
45,FFext,4,H-DLTDWN
45,FFext,5,ABBAR--T
45,FFext,6,ABBAR--T
45,FFext,7,ILA027-E
45,FFext,8,ABBAR--T
45,FFext,9,H-DLTDWN
45,NF28,0,NF8201811
45,NF28,1,NF8201262
45,NF28,2,NF8202922
45,NF28,3,NF8215041
45,NF28,4,NF8211652
45,NF28,5,NF8208022
45,NF28,6,NF8202922
45,NF28,7,NF8208252
45,NF28,8,NF8208211
45,NF28,9,NF8215041
46,FF22,0,TAP100-E
46,FF22,1,184057
46,FF22,2,184057
46,FF22,3,H-E11140
46,FF22,4,TAP100-E
46,FF22,5,LOS270
46,FF22,6,BOL090
46,FF22,7,184057
46,FF22,8,LOS270
46,FF22,9,H-E11140
46,FFext,0,ILA027-N
46,FFext,1,ARC000
46,FFext,2,H-DLTDWN
46,FFext,3,ARC000
46,FFext,4,ILA027-E
46,FFext,5,ILA027-N
46,FFext,6,ILA027-N
46,FFext,7,STM360
46,FFext,8,ABBAR--T
46,FFext,9,STM090
46,NF28,0,NF8201601
46,NF28,1,NF8210631
46,NF28,2,NF8208022
46,NF28,3,NF8208022
46,NF28,4,NF8211652
46,NF28,5,NF8211652
46,NF28,6,NF8208211
46,NF28,7,NF8201262
46,NF28,8,NF8211652
46,NF28,9,NF8208022
47,FF22,0,BOL090
47,FF22,1,LOS270
47,FF22,2,TAP100-E
47,FF22,3,TAP100-E
47,FF22,4,CHY104-W
47,FF22,5,CHY059-V
47,FF22,6,H-E11140
47,FF22,7,CHY104-W
47,FF22,8,H-E11140
47,FF22,9,PEL090
47,FFext,0,ILA027-N
47,FFext,1,ILA027-N
47,FFext,2,ABBAR--T
47,FFext,3,ABBAR--T
47,FFext,4,ILA027-N
47,FFext,5,ABBAR--T
47,FFext,6,ARC000
47,FFext,7,ARC000
47,FFext,8,H-DLTDWN
47,FFext,9,STM360
47,NF28,0,NF8208252
47,NF28,1,NF8202922
47,NF28,2,NF8210631
47,NF28,3,NF8202922
47,NF28,4,NF8201601
47,NF28,5,NF8215041
47,NF28,6,NF8201811
47,NF28,7,NF8210631
47,NF28,8,NF8201811
47,NF28,9,NF8208252
48,FF22,0,CHY104-W
48,FF22,1,CHY059-V
48,FF22,2,JOS090
48,FF22,3,BOL090
48,FF22,4,PEL090
48,FF22,5,PEL090
48,FF22,6,CHY059-V
48,FF22,7,H-E11140
48,FF22,8,CHY104-W
48,FF22,9,JOS090
48,FFext,0,CHY059-V
48,FFext,1,PEL180
48,FFext,2,PEL180
48,FFext,3,PEL180
48,FFext,4,CHY059-V
48,FFext,5,H-DLTDWN
48,FFext,6,PEL180
48,FFext,7,ILA027-N
48,FFext,8,CHY059-V
48,FFext,9,STM090
48,NF28,0,NF8201811
48,NF28,1,NF8211652
48,NF28,2,NF8208252
48,NF28,3,NF8201601
48,NF28,4,NF8201262
48,NF28,5,NF8211652
48,NF28,6,NF8211652
48,NF28,7,NF8208211
48,NF28,8,NF8208211
48,NF28,9,NF8215041
49,FF22,0,LOS270
49,FF22,1,H-E11140
49,FF22,2,BOL090
49,FF22,3,CHY059-V
49,FF22,4,BOL090
49,FF22,5,CHY059-V
49,FF22,6,CHY104-W
49,FF22,7,LOS270
49,FF22,8,CHY059-V
49,FF22,9,BOL090
49,FFext,0,ARC000
49,FFext,1,CHY059-V
49,FFext,2,ARC000
49,FFext,3,CH12000
49,FFext,4,CH12000
49,FFext,5,CH12000
49,FFext,6,STM360
49,FFext,7,STM360
49,FFext,8,CH12000
49,FFext,9,CHY059-V
49,NF28,0,NF8208211
49,NF28,1,NF8201262
49,NF28,2,NF8210631
49,NF28,3,NF8201262
49,NF28,4,NF8201262
49,NF28,5,NF8201811
49,NF28,6,NF8201811
49,NF28,7,NF8208211
49,NF28,8,NF8208252
49,NF28,9,NF8208022
50,FF22,0,CHY059-V
50,FF22,1,LOS270
50,FF22,2,TAP100-E
50,FF22,3,H-E11140
50,FF22,4,LOS270
50,FF22,5,184057
50,FF22,6,BOL090
50,FF22,7,PEL090
50,FF22,8,LOS270
50,FF22,9,HWA055-W
50,FFext,0,ARC000
50,FFext,1,CHY059-V
50,FFext,2,STM360
50,FFext,3,PEL180
50,FFext,4,ILA027-N
50,FFext,5,PEL180
50,FFext,6,H-DLTDWN
50,FFext,7,ILA027-E
50,FFext,8,ABBAR--T
50,FFext,9,CH12000
50,NF28,0,NF8201601
50,NF28,1,NF8211652
50,NF28,2,NF8201811
50,NF28,3,NF8202922
50,NF28,4,NF8202922
50,NF28,5,NF8202922
50,NF28,6,NF8201262
50,NF28,7,NF8202922
50,NF28,8,NF8201811
50,NF28,9,NF8201262
51,FF22,0,H-E11140
51,FF22,1,CHY104-W
51,FF22,2,CHY059-V
51,FF22,3,184057
51,FF22,4,JOS090
51,FF22,5,BOL090
51,FF22,6,TAP100-E
51,FF22,7,BOL090
51,FF22,8,184057
51,FF22,9,184057
51,FFext,0,H-DLTDWN
51,FFext,1,CHY059-V
51,FFext,2,ABBAR--T
51,FFext,3,CHY059-V
51,FFext,4,ILA027-N
51,FFext,5,ILA027-E
51,FFext,6,ILA027-N
51,FFext,7,ILA027-E
51,FFext,8,PEL180
51,FFext,9,ILA027-N
51,NF28,0,NF8201601
51,NF28,1,NF8202922
51,NF28,2,NF8211652
51,NF28,3,NF8210631
51,NF28,4,NF8208252
51,NF28,5,NF8208022
51,NF28,6,NF8215041
51,NF28,7,NF8210631
51,NF28,8,NF8201262
51,NF28,9,NF8210631
52,FF22,0,H-E11140
52,FF22,1,JOS090
52,FF22,2,LOS270
52,FF22,3,PEL090
52,FF22,4,CHY104-W
52,FF22,5,184057
52,FF22,6,JOS090
52,FF22,7,CHY104-W
52,FF22,8,184057
52,FF22,9,184057
52,FFext,0,STM090
52,FFext,1,CH12000
52,FFext,2,PEL180
52,FFext,3,STM090
52,FFext,4,STM090
52,FFext,5,ILA027-E
52,FFext,6,H-DLTDWN
52,FFext,7,STM360
52,FFext,8,ILA027-N
52,FFext,9,CH12000
52,NF28,0,NF8202922
52,NF28,1,NF8210631
52,NF28,2,NF8208022
52,NF28,3,NF8208252
52,NF28,4,NF8201601
52,NF28,5,NF8208022
52,NF28,6,NF8210631
52,NF28,7,NF8208022
52,NF28,8,NF8208022
52,NF28,9,NF8215041
53,FF22,0,184057
53,FF22,1,BOL090
53,FF22,2,HWA055-W
53,FF22,3,TAP100-E
53,FF22,4,PEL090
53,FF22,5,JOS090
53,FF22,6,LOS270
53,FF22,7,CHY104-W
53,FF22,8,CHY104-W
53,FF22,9,PEL090
53,FFext,0,H-DLTDWN
53,FFext,1,ILA027-N
53,FFext,2,ILA027-E
53,FFext,3,STM360
53,FFext,4,ARC000
53,FFext,5,ARC000
53,FFext,6,PEL180
53,FFext,7,STM090
53,FFext,8,ILA027-N
53,FFext,9,PEL180
53,NF28,0,NF8201811
53,NF28,1,NF8208211
53,NF28,2,NF8215041
53,NF28,3,NF8215041
53,NF28,4,NF8201811
53,NF28,5,NF8215041
53,NF28,6,NF8201811
53,NF28,7,NF8208022
53,NF28,8,NF8208252
53,NF28,9,NF8215041
54,FF22,0,TAP100-E
54,FF22,1,184057
54,FF22,2,CHY059-V
54,FF22,3,LOS270
54,FF22,4,CHY059-V
54,FF22,5,PEL090
54,FF22,6,JOS090
54,FF22,7,CHY104-W
54,FF22,8,184057
54,FF22,9,CHY059-V
54,FFext,0,ILA027-N
54,FFext,1,ILA027-E
54,FFext,2,CH12000
54,FFext,3,PEL180
54,FFext,4,CHY059-V
54,FFext,5,H-DLTDWN
54,FFext,6,CHY059-V
54,FFext,7,CHY059-V
54,FFext,8,STM090
54,FFext,9,H-DLTDWN
54,NF28,0,NF8208252
54,NF28,1,NF8201601
54,NF28,2,NF8208252
54,NF28,3,NF8210631
54,NF28,4,NF8210631
54,NF28,5,NF8208211
54,NF28,6,NF8208022
54,NF28,7,NF8201811
54,NF28,8,NF8201811
54,NF28,9,NF8208022
55,FF22,0,H-E11140
55,FF22,1,CHY059-V
55,FF22,2,184057
55,FF22,3,BOL090
55,FF22,4,BOL090
55,FF22,5,JOS090
55,FF22,6,H-E11140
55,FF22,7,TAP100-E
55,FF22,8,TAP100-E
55,FF22,9,H-E11140
55,FFext,0,ARC000
55,FFext,1,H-DLTDWN
55,FFext,2,ILA027-E
55,FFext,3,ILA027-E
55,FFext,4,ARC000
55,FFext,5,ABBAR--T
55,FFext,6,CH12000
55,FFext,7,ILA027-N
55,FFext,8,STM090
55,FFext,9,H-DLTDWN
55,NF28,0,NF8211652
55,NF28,1,NF8208211
55,NF28,2,NF8211652
55,NF28,3,NF8208211
55,NF28,4,NF8208252
55,NF28,5,NF8201262
55,NF28,6,NF8202922
55,NF28,7,NF8210631
55,NF28,8,NF8201811
55,NF28,9,NF8211652
56,FF22,0,BOL090
56,FF22,1,LOS270
56,FF22,2,LOS270
56,FF22,3,TAP100-E
56,FF22,4,184057
56,FF22,5,CHY104-W
56,FF22,6,184057
56,FF22,7,184057
56,FF22,8,H-E11140
56,FF22,9,LOS270
56,FFext,0,PEL180
56,FFext,1,PEL180
56,FFext,2,PEL180
56,FFext,3,PEL180
56,FFext,4,PEL180
56,FFext,5,ARC000
56,FFext,6,ARC000
56,FFext,7,ILA027-E
56,FFext,8,ILA027-E
56,FFext,9,ILA027-N
56,NF28,0,NF8215041
56,NF28,1,NF8208252
56,NF28,2,NF8201262
56,NF28,3,NF8201601
56,NF28,4,NF8215041
56,NF28,5,NF8211652
56,NF28,6,NF8208252
56,NF28,7,NF8208022
56,NF28,8,NF8208022
56,NF28,9,NF8215041
57,FF22,0,184057
57,FF22,1,H-E11140
57,FF22,2,CHY059-V
57,FF22,3,H-E11140
57,FF22,4,H-E11140
57,FF22,5,CHY104-W
57,FF22,6,JOS090
57,FF22,7,BOL090
57,FF22,8,HWA055-W
57,FF22,9,BOL090
57,FFext,0,H-DLTDWN
57,FFext,1,STM090
57,FFext,2,STM090
57,FFext,3,STM360
57,FFext,4,ILA027-N
57,FFext,5,PEL180
57,FFext,6,STM090
57,FFext,7,STM090
57,FFext,8,CHY059-V
57,FFext,9,CH12000
57,NF28,0,NF8201811
57,NF28,1,NF8208022
57,NF28,2,NF8201601
57,NF28,3,NF8201811
57,NF28,4,NF8201601
57,NF28,5,NF8201601
57,NF28,6,NF8210631
57,NF28,7,NF8202922
57,NF28,8,NF8208252
57,NF28,9,NF8210631
58,FF22,0,PEL090
58,FF22,1,CHY059-V
58,FF22,2,PEL090
58,FF22,3,H-E11140
58,FF22,4,PEL090
58,FF22,5,CHY059-V
58,FF22,6,LOS270
58,FF22,7,JOS090
58,FF22,8,TAP100-E
58,FF22,9,H-E11140
58,FFext,0,PEL180
58,FFext,1,CHY059-V
58,FFext,2,ILA027-N
58,FFext,3,STM360
58,FFext,4,PEL180
58,FFext,5,STM360
58,FFext,6,ILA027-N
58,FFext,7,H-DLTDWN
58,FFext,8,H-DLTDWN
58,FFext,9,ABBAR--T
58,NF28,0,NF8202922
58,NF28,1,NF8211652
58,NF28,2,NF8201811
58,NF28,3,NF8211652
58,NF28,4,NF8202922
58,NF28,5,NF8210631
58,NF28,6,NF8201262
58,NF28,7,NF8201601
58,NF28,8,NF8201811
58,NF28,9,NF8210631
59,FF22,0,H-E11140
59,FF22,1,JOS090
59,FF22,2,HWA055-W
59,FF22,3,JOS090
59,FF22,4,184057
59,FF22,5,184057
59,FF22,6,PEL090
59,FF22,7,CHY059-V
59,FF22,8,H-E11140
59,FF22,9,HWA055-W
59,FFext,0,PEL180
59,FFext,1,CHY059-V
59,FFext,2,ARC000
59,FFext,3,ABBAR--T
59,FFext,4,CHY059-V
59,FFext,5,ILA027-E
59,FFext,6,STM360
59,FFext,7,STM090
59,FFext,8,H-DLTDWN
59,FFext,9,ARC000
59,NF28,0,NF8201601
59,NF28,1,NF8201811
59,NF28,2,NF8201811
59,NF28,3,NF8201262
59,NF28,4,NF8211652
59,NF28,5,NF8201262
59,NF28,6,NF8202922
59,NF28,7,NF8201262
59,NF28,8,NF8211652
59,NF28,9,NF8201811
60,FF22,0,CHY059-V
60,FF22,1,LOS270
60,FF22,2,184057
60,FF22,3,H-E11140
60,FF22,4,LOS270
60,FF22,5,PEL090
60,FF22,6,PEL090
60,FF22,7,BOL090
60,FF22,8,H-E11140
60,FF22,9,CHY059-V
60,FFext,0,CHY059-V
60,FFext,1,CHY059-V
60,FFext,2,ABBAR--T
60,FFext,3,ILA027-E
60,FFext,4,ABBAR--T
60,FFext,5,ILA027-E
60,FFext,6,CH12000
60,FFext,7,PEL180
60,FFext,8,STM090
60,FFext,9,PEL180
60,NF28,0,NF8201262
60,NF28,1,NF8210631
60,NF28,2,NF8215041
60,NF28,3,NF8201262
60,NF28,4,NF8211652
60,NF28,5,NF8211652
60,NF28,6,NF8208252
60,NF28,7,NF8202922
60,NF28,8,NF8210631
60,NF28,9,NF8208022
61,FF22,0,LOS270
61,FF22,1,CHY059-V
61,FF22,2,JOS090
61,FF22,3,H-E11140
61,FF22,4,TAP100-E
61,FF22,5,H-E11140
61,FF22,6,CHY059-V
61,FF22,7,JOS090
61,FF22,8,HWA055-W
61,FF22,9,LOS270
61,FFext,0,CH12000
61,FFext,1,PEL180
61,FFext,2,ARC000
61,FFext,3,ABBAR--T
61,FFext,4,ABBAR--T
61,FFext,5,ILA027-E
61,FFext,6,PEL180
61,FFext,7,ILA027-N
61,FFext,8,CHY059-V
61,FFext,9,CHY059-V
61,NF28,0,NF8215041
61,NF28,1,NF8210631
61,NF28,2,NF8215041
61,NF28,3,NF8201262
61,NF28,4,NF8201262
61,NF28,5,NF8211652
61,NF28,6,NF8208022
61,NF28,7,NF8201811
61,NF28,8,NF8208211
61,NF28,9,NF8208252
62,FF22,0,BOL090
62,FF22,1,PEL090
62,FF22,2,HWA055-W
62,FF22,3,BOL090
62,FF22,4,TAP100-E
62,FF22,5,CHY104-W
62,FF22,6,CHY104-W
62,FF22,7,BOL090
62,FF22,8,JOS090
62,FF22,9,HWA055-W
62,FFext,0,ILA027-E
62,FFext,1,ABBAR--T
62,FFext,2,CHY059-V
62,FFext,3,ILA027-N
62,FFext,4,PEL180
62,FFext,5,CHY059-V
62,FFext,6,CHY059-V
62,FFext,7,CHY059-V
62,FFext,8,ABBAR--T
62,FFext,9,H-DLTDWN
62,NF28,0,NF8201262
62,NF28,1,NF8208022
62,NF28,2,NF8211652
62,NF28,3,NF8201601
62,NF28,4,NF8208211
62,NF28,5,NF8215041
62,NF28,6,NF8202922
62,NF28,7,NF8201262
62,NF28,8,NF8208211
62,NF28,9,NF8202922
63,FF22,0,H-E11140
63,FF22,1,CHY104-W
63,FF22,2,H-E11140
63,FF22,3,BOL090
63,FF22,4,TAP100-E
63,FF22,5,CHY104-W
63,FF22,6,CHY104-W
63,FF22,7,BOL090
63,FF22,8,LOS270
63,FF22,9,BOL090
63,FFext,0,CH12000
63,FFext,1,CH12000
63,FFext,2,CHY059-V
63,FFext,3,ILA027-E
63,FFext,4,ABBAR--T
63,FFext,5,ILA027-N
63,FFext,6,CHY059-V
63,FFext,7,ILA027-E
63,FFext,8,STM360
63,FFext,9,CHY059-V
63,NF28,0,NF8208022
63,NF28,1,NF8210631
63,NF28,2,NF8201262
63,NF28,3,NF8208022
63,NF28,4,NF8208252
63,NF28,5,NF8215041
63,NF28,6,NF8210631
63,NF28,7,NF8208252
63,NF28,8,NF8210631
63,NF28,9,NF8211652
64,FF22,0,HWA055-W
64,FF22,1,PEL090
64,FF22,2,PEL090
64,FF22,3,JOS090
64,FF22,4,CHY104-W
64,FF22,5,PEL090
64,FF22,6,JOS090
64,FF22,7,H-E11140
64,FF22,8,LOS270
64,FF22,9,JOS090
64,FFext,0,H-DLTDWN
64,FFext,1,ILA027-N
64,FFext,2,CHY059-V
64,FFext,3,STM090
64,FFext,4,ABBAR--T
64,FFext,5,ILA027-N
64,FFext,6,STM360
64,FFext,7,STM090
64,FFext,8,CH12000
64,FFext,9,PEL180
64,NF28,0,NF8201262
64,NF28,1,NF8201601
64,NF28,2,NF8202922
64,NF28,3,NF8215041
64,NF28,4,NF8208252
64,NF28,5,NF8215041
64,NF28,6,NF8201811
64,NF28,7,NF8208022
64,NF28,8,NF8202922
64,NF28,9,NF8208211
65,FF22,0,LOS270
65,FF22,1,LOS270
65,FF22,2,H-E11140
65,FF22,3,CHY059-V
65,FF22,4,PEL090
65,FF22,5,LOS270
65,FF22,6,PEL090
65,FF22,7,LOS270
65,FF22,8,184057
65,FF22,9,HWA055-W
65,FFext,0,STM360
65,FFext,1,PEL180
65,FFext,2,H-DLTDWN
65,FFext,3,ABBAR--T
65,FFext,4,STM360
65,FFext,5,STM360
65,FFext,6,STM090
65,FFext,7,PEL180
65,FFext,8,PEL180
65,FFext,9,ILA027-E
65,NF28,0,NF8202922
65,NF28,1,NF8201262
65,NF28,2,NF8211652
65,NF28,3,NF8208211
65,NF28,4,NF8201811
65,NF28,5,NF8211652
65,NF28,6,NF8210631
65,NF28,7,NF8201262
65,NF28,8,NF8208211
65,NF28,9,NF8201601
66,FF22,0,JOS090
66,FF22,1,JOS090
66,FF22,2,HWA055-W
66,FF22,3,184057
66,FF22,4,CHY059-V
66,FF22,5,CHY059-V
66,FF22,6,CHY059-V
66,FF22,7,JOS090
66,FF22,8,H-E11140
66,FF22,9,TAP100-E
66,FFext,0,STM090
66,FFext,1,PEL180
66,FFext,2,STM090
66,FFext,3,PEL180
66,FFext,4,ILA027-E
66,FFext,5,PEL180
66,FFext,6,CH12000
66,FFext,7,STM360
66,FFext,8,ILA027-N
66,FFext,9,ILA027-N
66,NF28,0,NF8211652
66,NF28,1,NF8210631
66,NF28,2,NF8211652
66,NF28,3,NF8208211
